#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Eisenbergiella massiliensis"	0	0	0	0	0	0.773431	0	0	0	0	0	0	0	0	0	0	0	0	0.056283	0	0.038559	0	0	0	0	0	0	0	0	1.408811	0	0	0	0	0	0	0	0	0	0	0	0	2.719383	0.047083	0	0	0	0.157594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.695929	0	0	0	0	0	0	0	0.1267	0	0	0	0.055082	0	0	0.031118	1.109924	0	0	0	0	0	0	0	0	0	0
"Eisenbergiella sp003478085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033004	0	0	0	0	0	0	0	0	0	0	0
"Eisenbergiella sp900066775"	0.037771	0.088192	0.180555	0.479089	0.338016	0.369089	0.034151	0.549438	0	0	0	0	0	0.756197	0.09142	0.415507	0.230906	0.031699	0	0	0	0.388814	0.233022	0.231559	0	0	0	0	0.157558	0.52487	0.096655	0.365923	0.054177	0	0.655835	0	0	0	0	0	0.348076	0.353693	0	0	0	0	0.535999	0	0.057803	0.074656	0	0	0.239467	0	0	0.473038	0	0.476282	0	0.394568	0.286806	0	0	0.501896	0.197073	0.24482	0.0913	0.266691	0	0.655317	0	0.284566	0.305024	0.249718	0	0	0.198551	0.384979	0	0.28636	0	0.027947	0.432438	0.539358	0.452266	0	0	0	0.364276	0.629411	0.310652	0.030009	0.859107	0.029845	0	0.087044	0.489858
"Eisenbergiella tayi"	0	0	0.260938	0.05316	0	0.055399	0	0.044549	0.539109	0	0.046132	0	0	0.100826	0	0	0.043143	0	5.045146	0.066467	2.709379	0	0.04164	0	0	0	0.058331	1.252238	0.05723	0.039792	0	0	0	0.05026	0	0.03327	0	0	0	0.043968	0	0	0.540097	0.05161	0	0	0	0.089631	0	0	0	0.078323	0.044496	0	0	0	0.03241	0.034381	0	0	0.05116	0	0.035382	0.897551	0.039714	0	0.098423	0	0.039442	0.036321	0.915848	0	0	0.044068	0	0	0.066454	0.051754	0	0	0	0	0.046861	0.126356	0	3.900084	0.059268	0.144407	0.056944	0	0	0	0.074015	0	0.045899	0.077582	0.589533
"Enterocloster aldenensis"	0	0	0	0	0	1.477074	0	0	0.113223	0.202216	0	0.130347	0.030871	0	0.047836	0	0	0	0.134122	0.043619	0	0	0.087283	0	0	0	0	0.31486	0	0.048318	0	1.009737	0	0	0.04349	0.038815	0.088533	0	0	0	0	0	0	0.060665	0	3.189992	0	0.211766	0	0	0.112367	0.13489	0	0	0	0	0.166958	0	0	0	0	0.562266	0	0.119063	0.159607	0	0	0	0	0	2.058357	0	0	0	0	0	0	0	0.053037	0	0.986412	0.046174	0.152915	0	0	2.287622	0.036818	0.23946	0	0	0	0.10128	0	0.059691	0	0.091774	0.148235
"Enterocloster asparagiformis"	0	0.031563	0	0	0	0.178429	0	0	0.229563	0.127463	0.039695	0.128675	0	0	0.772821	0	0	0	3.19498	0.050888	0	0	0.353136	0	0	0	0	2.01778	0	0.072951	0	0	0	0.060631	0.186139	0	0	0.042591	0	0.195216	0	0.083561	0.057426	1.589055	0	0.042702	0	0.075842	0	0	0	0.188193	0.038023	0	1.462951	0	1.791361	0.093032	0	0	0.079065	0.155627	2.26125	0.119979	0	0	0	0	0	0	4.487194	0	0	0	0.142044	0	0.059971	0	0.08152	0	0.071884	0	0.299254	0	0	3.305076	0.437324	1.061117	0.067831	0	0	0.157547	0	0	0	0.40305	0.062191
"Enterocloster bolteae"	0	0.05013	0	0	0	0.079142	0.377212	0	0.709463	0.060377	1.181204	2.891019	0.24011	0.035009	3.110417	0	0	0.150946	4.822408	0.297022	0	0	0.138532	0	0	0	0.047982	3.954273	0	0.300332	0	2.228421	0	0.11488	0.738466	0.505706	1.168071	1.437463	0	0.061555	0	0	2.120406	0.611175	0	3.988676	0	2.718489	0	0	2.047569	2.345339	0.098699	0.564388	0.066012	0.215102	0.668814	0.222467	0	0	0.158906	0.05221	0.14689	0.361768	0.058448	0	0	0	0	0	0.360126	0.059176	0	0	1.388681	0	0.11832	0.033595	0.345725	0.038414	0.179711	0	0.693051	0	0.03185	3.515356	0.296339	1.803259	0	0	0	0.797739	0	0.840259	0	2.553598	0.205314
"Enterocloster citroniae"	0	0.127182	0	0	0	0.520178	0	0	0.079983	0	0.156636	0.436995	0.087469	0	0.082916	0	0.060765	0	1.317271	0	0	0	0.037636	0	0	0	0	0.43319	0	0	0	0.112429	0.055261	0.055845	0.065236	0.084284	0	0.076471	0	0	0	0.070595	0	0.151209	0	0.061681	0	0.095541	0	0	0.046819	0.07506	0	0	0.054363	0.067045	0.211153	0	0	0	0.131776	0.109441	0	0.05312	0	0	0	0	0.06223	0	0.302598	0.040901	0	0	0.091755	0	0	0	0.07661	0	0.646958	0.159178	0.049328	0	0.03276	1.339947	0.235275	0.108762	0	0	0	0.038762	0.038329	0	0	0.071906	0.229168
"Enterocloster clostridioformis"	0	0	0	0	0	0.05396	0	0	0.09141	0	0.093338	0.337564	0.085754	0	0.234929	0	0	0.039246	4.15539	0.088276	0	0	0.116911	0	0	0	0	0.083345	0	0	0	0.142127	0	0	0.095679	0.075412	0.078538	0.086151	0	0	0	0	0.637503	0.138533	0.031463	0.999541	0.0335	0.106376	0	0	0.104043	0.1697	0	0.056969	0.048539	0.040972	0.082497	0.05865	0	0	0	0.026105	0	0.160277	0	0	0	0	0.031553	0	4.382493	0	0	0.037883	0.095284	0	0.051056	0	0.052055	0	0.140773	0	0.067414	0	0.04004	0.116927	0.109556	0.154461	0	0	0	0.175053	0.037008	0.101015	0	0.834484	0.07497
"Enterocloster clostridioformis_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enterocloster lavalensis"	0	0	0	0	0	0.2993	0	0	0	0	0.095483	0.690168	0	0	0.100988	0	0	0	0.616722	0.222248	0	0	0	0	0	0	0	0.366308	0	0	0	0	0	0.173916	0.106116	0.037706	0	0.128742	0	0	0	0	0	1.024058	0	0.058517	0	0	0	0	0	0.090289	0	0	0.165031	0	0.240616	0	0	0	0	0	0.383844	0	0.032221	0	0	0	0	0	1.049313	0	0	0	0.03882	0	0	0	0	0	0.194687	0	0	0	0	0.332865	0.088902	0.203815	0	0	0	0.283835	0	0	0	0.14665	0
"Enterocloster sp000155435"	0	0	0	0	0	0	0	0	0	0	0	0.274897	0	0	0.069097	0	0	0	0.7724	0	0	0	0	0	0	0	0	0.080258	0	0	0	0	0	0	0.066105	0	0	0	0	0	0	0	0.045796	0.21459	0	0.042702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047173	0	0	0	0	0	0	0	0.060895	0	0	0	0	0	0	0.044319	0	0	0	0	0	0.083775	0	0.146931	0	0	0
"Enterocloster sp000431375"	3.61971	2.640178	0.309169	0	0.185945	1.573483	0.116423	0.218056	1.429313	0	0.363695	0	2.427688	0.899034	0.034017	1.375567	0.052865	4.178176	0	0	0.494038	0.361849	0.132927	0.23538	3.232487	2.711195	1.094176	0.044245	0.308758	0.074846	3.168144	0.028637	2.809622	0.262469	0.296604	3.425713	0.027131	2.395772	2.180475	2.082307	0.180123	1.94279	2.076791	0	3.319993	0	0.759038	2.581579	2.966078	2.70562	2.793558	0.275218	0.324413	0.060943	2.690004	0.513078	2.614366	2.820277	2.867147	0.073101	0.477493	0.22089	0.040743	1.256571	0.733592	0.25654	0.141159	2.567697	1.350664	0.730277	1.445107	0	3.279505	2.009339	2.374167	0.508065	0.143443	2.538679	2.517311	0.247073	0.27356	3.563878	0.232661	0.08159	2.664459	0	0.335851	0.040215	0.133149	2.567026	0.071113	1.194108	0.352895	0.027549	0.131578	0.320737	0.883448
"Enterocloster sp001517625"	0.179412	0.710175	0	0	0	0	0	0	0.037395	0.087212	0.499946	0	0.953582	0	1.237363	0.052167	0	0	0	0.928455	0	0	0.168961	0	0.070929	0.82826	0	0	0	0	1.317375	0.037123	0	0.388518	0	1.289772	0.058546	0	0.669723	0	0	0	0	0	1.472476	0	0.063474	1.113004	0.463556	0	1.185051	0	0.321986	1.497085	0.90767	0.123847	0	0.059662	0	0	0	1.974959	0.766616	0	0.084674	0	0	0	0.599516	0	0	0.261069	0.41866	0	0.910495	0	0.290938	0	0	0	0	0.047389	0	0	0	0	0	0	0.092116	0	0	0	1.620407	1.898618	0	1.00668	1.002718
"Enterocloster sp005845215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029698	0	0	0	0.041033	0.032843	0.02904	0	0	0	0	1.062747	0	0	0	0	0.038413	0	0	0.033294	0.040249	0	0	0	0	0	0.040449	0	0	0	0	0	0	0	0	0	0	0	0	0.039119	0	0	0	0.055583	0	0	0	0	0	0	0	0	0	0	0.03489	0.180497	0.041129	0	0	0	0	0	0	0	0.066229	0
"Eubacterium_F sp000433735"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.971499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936345	0	0
"Eubacterium_F sp000434115"	0	0	0	0	0	0.202891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116278	0	0
"Eubacterium_F sp003491505"	0	0	1.413519	1.01069	1.637466	0.042449	0	1.595948	0	0	0	0	0	0	0	0.228804	1.327711	0	0	0	0	0	0	0.508208	0	0	0	0	1.663899	0	0	0	0.043342	0	0	0	0	0	1.392469	0	1.759041	0	0	0	0	0	0.054658	2.105844	0	0	0	1.024726	0	0	0	0	0	0	0	0	1.636345	0	0	0	0	0	1.495765	0	1.851138	0.453622	0	0	0	0	0	0.043433	0	2.031125	0	0	0	0	0.458746	0	1.816345	0	0	0	0	0.40135	1.188961	0	0	0	0.071144	0	0
"Eubacterium_G sp000432355"	0	0	0.047612	0.230793	0.064864	0.229511	0	0.039078	0	0	0	0	0	0	0	0	0.354866	0	0	0	0	0	0	0	0	0	0	0	0.065002	0	0	0	0	0	0	0	0	0	0	0	0.815422	0.643995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265575	0.110507	0	0	0	0	0	0	0	0	0	1.075597	0	0	0	0	0	0	0	0	0.232802	0	0.654989	0	0	0	0.072674	0	0
"Eubacterium_G sp000434315"	0	0	0.034627	0	0.854769	0.779907	0	0	0	0	0	0	0.628575	0	0	1.00216	0.423531	0	0	0.741518	0	0	0	0	0	0.404311	0	0	0	0	1.602568	0	0	0	0	0	0	0.542074	0	1.337496	0.51116	0	0	0.38753	0	0	0	0.446187	0	0	0	0	0.379425	0	0	0	0	0.030336	0	0	0	0	0	1.174143	0	0	0.976456	0	0	0	0	0	0	0	1.283691	0	0	0	0	1.138457	0	0	0	0	0.295748	0	0.10776	0	0.947117	0	0.879557	0	0	0	0	0	0.062191
"Eubacterium_G sp000435815"	0	0	0.765502	0	0	0	0	0	0	0	1.280978	0	0	0	0	0	0	0.347175	0	0	0	0	0	0	1.055429	0	0	0	0.823825	0	0	0	0	0	0	0	0	0	0	1.076328	0.081948	0	0	0	0.846988	0	0	0	1.493806	0	0	1.296681	0	0	0	0	0	0	0.275342	0	0.913904	1.241001	0	0	0	0	0	0	0.776566	0	0	0	0.669856	0	0	0	0.321734	0.117128	0	0	0	1.552893	0	0	0	0	0.078126	0	0	0	0.081094	1.309143	0	0	0.091799	0	0
"Eubacterium_G ventriosum"	0.036197	0.272001	0.041429	0.665798	0	0	0	0.468155	0.267996	1.472054	0.260702	0	0.034301	0.749195	0.13713	1.202592	0.073525	0.489064	0	0	0.785039	1.046405	1.096244	0	0	0.032345	1.299276	0	0.932631	0	0	0	0	1.112104	0	0	0	0.874094	1.003361	0	0.658829	1.155445	0	1.138144	0.222759	0	0.993538	0.747584	0	0.732172	0	1.438098	1.021779	0	1.325101	1.186319	0.473375	1.213457	0	0.741576	0	0	0.862041	0	0.988363	0	0.799037	0.070996	0.04996	0.813737	0	0	1.281898	0.855071	1.143412	0	1.246414	0.594719	1.512547	0.376284	0	1.543172	1.010392	0.454158	0	0	0.05388	0	1.102039	1.480597	0.042418	0.053766	0	0.291565	0	0.221394	0
"Eubacterium_I ramulus"	0.09128	0.479948	0.928124	0	0.348106	0.520178	0	0.727634	0	1.109791	0	0	0	0	0.069097	0.175721	0	0	0	0	0	0.046971	0.064862	0.398924	0.087007	0.807467	0.565434	0	0.127884	0.052108	0.046538	0.033941	0.060678	0	0	0	0	0	0.034261	0	0.79027	0.099409	0	0	0	0	1.000591	0	1.509673	0.179895	0.101962	0.125099	0.062294	0.099364	0	1.0364	0	0.111234	0.065843	0.97497	0.935608	0	0	0	0.078679	0	0	1.197834	0	0.035548	0	0	0	0.54273	0.089108	0.494934	0	0.094429	0.095271	0.081194	1.086251	0	0.199776	0	0.294838	0	0	0	0.96889	0.051179	0.324999	0	0.109701	0	0.104803	0	0.974604
"Eubacterium_I ramulus_A"	0	0	0.062452	0	0.19099	0	0	0.176633	0	0.065169	0	0	0	0	1.549893	0.194941	0	0	0	0	0	0.752403	0	0.27512	1.440339	0.477087	0.44595	0	0.862684	0.044529	0.050118	0.027577	0.632788	0.038293	0	0	0	0	0.27572	0	0.696963	0	0	0	0	0	0.052895	0	0.038535	0.435346	1.541919	1.998325	0.932788	2.036301	0	0.046559	0	0.595605	1.089396	0.056367	0.060462	0	0	0	1.273857	0	0.044031	0.645337	0	0.121326	0	0	0	0.814095	1.356037	0	0	1.423694	1.670677	1.276399	0.048921	0	0	0.106861	0.03367	0	0	0	0.057782	0.664428	0.10667	0	1.697066	0	0.243266	0	0.097972
"Faecalimonas nexilis"	0	0	0	0	0	0	0	0	0	0	0	1.300123	0.205809	0	0.055277	0	0	0.040755	0	0	0	0	0	0	0	0.038121	0	1.01352	0	0	0.040571	0	0	0	0	0	2.280451	0	0	0	0	0	0	0.038029	1.915477	1.772921	0	0	0	0	1.046674	1.527299	0	0	0	0.25328	1.468248	0.109211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.296925	0	0	0	0	0	0	0	0	0	0	0.989165	0	1.42579	0	0	0	0.050015	0	2.996005	0	0	0.845111
"Faecalimonas umbilicata"	0	0	0	0	0	0	0.215771	0	0	0.783945	0.090119	1.588389	1.20484	0	2.10373	0	0	1.593986	0	0	0	0	0	0	0	0	0	0	0	0.468025	0	1.086103	0	0	0	0.3449	0.075682	1.448111	0	0	0	0	0	0.705341	1.772005	2.021224	0	0	0	0	0.600329	1.605622	0	1.601749	0	0.620164	0.906484	0	0	0	0	1.458879	0.032166	0.362684	0	0	0	0	0	0	0	0	0	0	1.221051	0	0	0	0	0	0.205669	0	0	0	0	1.305057	0.765991	0	0	0	0	1.903071	0	3.161302	0	0	0
"Frisingicoccus caecimuris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.440742	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031427	0	0	0	0	0	0	0	0	0	0.426714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303856	0	0	0	0	0	0	0	0
"Fusicatenibacter saccharivorans"	3.478069	2.33847	1.659618	1.549423	1.984851	0.071947	3.064266	0.075811	2.601018	1.838151	2.427851	1.601758	2.034079	2.757317	2.282319	2.443623	1.402451	3.704207	0	2.246362	1.362823	2.211108	1.548674	1.825727	2.102346	2.727367	2.233512	2.087749	1.714064	2.090952	3.230195	2.056596	2.145411	1.665763	1.847471	2.321145	0.042839	2.217662	1.967566	2.224763	2.04383	1.914696	0	0.067908	2.583755	0	2.267418	0.045308	2.092235	1.939268	2.108954	1.860172	2.231247	2.898781	2.071623	0.055871	1.60869	1.943554	2.256607	1.812545	1.802228	2.573371	2.697632	2.166028	1.786397	2.538058	1.634982	2.215446	1.852014	1.29827	2.400074	2.077242	2.319577	2.002381	1.862455	1.670656	1.589218	1.952132	2.11462	1.860469	2.132566	2.656201	1.916373	1.738653	1.764476	0.070722	1.785217	1.965946	1.809655	2.126169	1.1297	2.281934	2.879989	4.952018	1.334904	1.953753	2.012251
"GCA-900066135 sp900066135"	0	0	0.113156	0.070016	0.056216	0.224475	0.035703	0.048457	0	0	1.279906	0	0	0	0	0.101589	0.176826	0	0	0	0.148814	0.094811	0.040038	0.242258	0.034046	0.039276	0.067739	0	0.062175	0	0	0	1.537545	0.23694	0.078283	0	0.027131	0	0.236565	0.107281	0.168764	0.105892	0	0	0	0	0.19571	0	0.034002	0	0.043698	0	0.159375	0	0.212599	0.028866	0.26124	0	0	0.081908	0.048059	0	0.048249	0	0.032221	0	0.164469	0.117417	0.070119	0.080369	0.033366	0.055695	0.039872	0	0.045878	0	0.111837	0.188857	0.360458	0.289853	0.69588	0	0	0.171122	0.03458	0	0	0	0	0.196635	0	0	0	0	0	0	0
"GCA-900066575 sp002160765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045698	0	0	0	0	0	0	0	0	0
"GCA-900066575 sp002160825"	0	0	0	0	0	0	0	0	0	0	0.15449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036346	0.164791	0	0	0	0	0	0	0	0	0.070384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GCA-900066575 sp900066385"	0.034623	0.047345	0.053177	0	0.173692	0.090653	0	0.098477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071326	0.034433	0	0	0	0	0	0.12647	0.038844	0	0.070003	0.065012	0.303954	0	0	0	0	0.067706	0	0.034889	0.064832	0	0	0	0	0.031737	0	0	0	0	0	0	0	0	0	0	0	0	0.073101	0	0	0	0.041214	0.248027	0.053392	0	0.30583	0.042948	0.140646	0	0.03916	0	0.345585	0	0.061614	0	0.098969	0.76806	0.06286	0.039936	0.038883	0.094544	0	0.03549	0	0	0	0	0.096971	0.523368	0	0.713719	0.032141	0.115513	0	0.103935
"GCA-900066755 sp900066755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095053	0	0	0	0	0	0	0	0	0
"Hespellia stercorisuis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hungatella amygdalina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hungatella effluvii"	0	0	0	0	0	0.186343	0	0	0.100758	0	0	0.0752	0.798367	0	0.029765	0	0	0	0	0	0	0	0.04164	0	0	0	0	0.150227	0	0	0.038185	0.132581	0	0	0.064366	0	0	0.127774	0	0	0	0.070595	2.170563	0.084206	0	0.069588	0	0	0	0	0	0.045688	0	0	0	0.135952	0.066783	0	0	0	0	0.211854	0.164045	0	0	0	0	0	0.031553	0	0.169133	0	0	0	0	0	0	0	0	0	0.153752	0	0.037818	0	0	0.973135	0.069146	0.032903	0	0	0	0.03251	0.056833	0	0	0.035953	0.18146
"Hungatella sp005845265"	0	0	0	0	0	0.071228	0	0	0	0	0	0.047627	0.056597	0	0	0	0.202347	0	0	0	0	0	0	0	0	0	0	0.032927	0	0	0	0	0	0	0.041751	0	0.047123	0	0	0	0	0	2.090602	0.453628	0	0.211928	0	0	0	0	0	0	0	0	0	0	0.134549	0	0	0	0	0	0	0.036635	0	0	0	0	0	0	0.857169	0	0	0	0	0	0	0	0.042233	0	0.085862	0	0	0	0	0.060349	0	0	0	0	0	0	0	0	0	0	0.046856
"Hungatella_A hathewayi_A"	0	0	0	0	0	0	0	0	0	0	0.042914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027346	0	0	0.039359	0	0	0	0	0	0	0	0
"KLE1615 sp900066985"	0	0.034348	0.353071	0.430467	0.43315	0.368369	0.298044	0.483787	0.578581	0.704401	0	0	0.343015	0	0.569782	0.333138	0.312939	0.759257	0	0.475651	0.422945	0.583656	0.37796	0.562468	0.489885	0	0.516511	0	0.466316	0	0.581125	0.619418	0.602449	0	0.561895	0	0	0.47141	0.391555	0.472212	0.547672	0.485517	0	0.46902	0	1.146626	0.570381	0.636284	0.147341	0.13672	0	0	0.471652	0.074192	0.387337	0.460932	0.515606	0	0.676383	0.749502	0.5085	0.675723	0.658325	0	0.36717	0.177104	0.308866	0.488782	0	0.595813	0	0	0.330941	0.432947	0.232917	0.154541	0.443295	0.719111	0.639395	0.624231	0.557103	0.618484	0	0.511199	0.593315	0	0	0	0.543483	0.569253	0.369913	0.620186	0.297383	0	0.550026	0.505232	0.091156
"Lachnoclostridium_A edouardi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039332	0	0	0	0	0.046734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487302
"Lachnoclostridium_A sp002160755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lachnoclostridium_A sp003464085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lachnospira eligens"	0	0.032492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043824	0	0	0	0	0	0	0.066665	0	0	0	0.034922	0	0	0	0	0	0	0	0	0	0	0	0	0.04626	0	0	0	0
"Lachnospira eligens_B"	0.514628	1.326587	0.999233	0.751373	1.185577	0.349663	0.076063	1.27629	1.69731	0	1.08572	0.035929	1.081355	0	0.214731	0.036609	0.937601	0.040755	0	0.045696	0.334982	1.418693	1.28202	0.457769	1.53964	0.623794	0	0	0.830183	0	0.051311	0	0.979521	0.62147	0	0.032161	0	1.562334	0.245538	1.311115	1.372019	1.378754	0	1.727588	0.191296	2.543137	1.362038	0	0	0.058466	0	1.835152	1.373698	0.033121	1.672637	1.604417	1.591012	1.575472	1.218089	1.556252	1.368918	1.645632	1.647957	0	1.24763	0	0.308218	0.334957	1.242857	0.782053	0	1.389759	1.380582	1.273329	0.073228	1.387837	1.117558	0.528438	1.443795	1.388149	1.585447	1.884614	0.05015	1.308322	1.29037	0	1.410753	0	0.037684	1.508431	1.06233	0.03376	1.712926	0	0.107863	0.039737	1.219959
